,eid,has_photometry
576,60a60b8b-3431-4520-99da-f4364c0dc993,False
577,bac2c6a3-e472-45aa-87f1-fb107b753844,False
578,df5e89af-65ff-403b-bc24-effae8ba908b,False
579,a1463504-857c-49e3-9216-178abe561600,False
580,99000e71-8111-48c1-ace3-502bee4d779b,False
581,0a0d27ac-6b9f-48c1-852b-10a4dec91ad1,False
582,258b6a91-6475-43a6-afc9-1d62e6ec4198,False
583,13afbd98-f748-4024-8e48-41897000c17e,False
584,7794fe85-baad-493d-a9ed-62fc3c2a5536,False
585,e1330b7d-bdf0-45a3-935d-cc560bf4c96b,False
586,12c6e904-c5d0-4ac5-b83b-ccdd18842958,False
587,077c5d9e-64d8-40a4-ad72-14f988e42b5d,False
588,4921fbee-a276-4050-96cf-444885acc683,False
589,5f31dee0-5ddb-43a0-86ab-4a9d1409c4a1,False
590,951d6303-1e9f-4666-9efc-92da9edbc864,False
591,05dd592c-e926-4b90-8812-7b5a56aac215,False
592,1cd899c0-f944-4675-9bee-5e62bdeecdb5,False
593,12fb6ce6-7ca4-430d-a90c-9935276ae9f3,False
594,5a4bf1c2-390c-47a7-87b2-8782f621f2fc,False
595,169430a9-5d1c-492f-814a-8bc24e897ce7,False
596,c78690ad-1474-4e13-9f9c-7793c5b5515f,False
597,024a6a35-405e-4c4b-a102-423390c19aea,False
598,711ba611-7c0c-4ba4-a9f0-f4fef19d69c3,False
599,f01e327f-1d20-4601-8863-75df3bb69fc5,False
600,dc05ab1d-f2bb-4ca5-bd63-483ebb98c5c5,False
601,5875eb0c-881d-4387-8560-4ee617ee5724,False
602,1a94a937-2e0b-4cb7-9e9c-62ea523e7d18,False
603,c27a0c86-d7be-496f-afd1-f32bf1bcc286,False
604,f9c02ca7-f034-4574-a5d4-fcc5b83b24fd,False
605,4a1bcc4b-c8b2-4be9-b634-ef6c88431906,False
606,5126d4de-68dc-4ce5-a912-d24c38f32cd5,False
607,719a1bff-b45e-4b8c-a17c-b60af9791004,False
608,7cb9b28c-044d-4c6c-8270-5018ef02e4be,False
609,ce543170-50b2-42c7-92a6-babe3b878eae,False
610,b8ea2730-ce1a-47d1-b6d4-6cb125130656,False
611,9ca58e1b-c449-4d23-b034-ee9e07fa656e,False
612,b3c2537b-9a36-4860-88c7-7d92e403099f,False
613,4f371fdf-b516-4b7f-8986-22dfe1ba6bb3,False
614,67fd4d75-dd40-411f-a8a5-725e4591f9db,False
615,dab046ae-ff96-49cb-8274-4695db8808ef,False
616,f6e08372-a2fa-4371-8d9f-b9353f11a5b5,False
617,d519a9a3-268b-42f2-9dbe-2870bcb2fa4a,False
618,7302f107-648d-4e1e-8cd1-75c2629e6d61,False
619,3dd42f26-66ca-4aa8-b7f1-2102081a74a3,False
620,cd017f5a-1ac9-4c98-a380-8f48fb7c4ebc,False
621,6abf08f8-bcd5-40e8-9445-48c50ad1cbca,False
622,4ee81578-eebf-4cb3-85a8-d0a15d065c03,False
623,41091f7f-05e7-43c0-84bb-de282056e675,False
624,40e47876-b172-44a8-b54b-0f047da41887,False
625,1f8af5c2-99ba-4ce4-8b18-0d52e796ed88,False
626,f7bbaee5-20f5-439b-acff-577bdb1dbdf9,False
627,05fe962d-ac42-4d93-9df6-c1e74131e2c9,False
628,c5181601-a57a-427f-bc91-582f77cf4f29,False
629,2fb5e8e0-55b0-4b92-921c-bd252b2ac754,False
630,119ba302-eea2-45f5-9d3e-89ee8472f24d,False
631,4c392679-c4e7-42d9-8605-3fb799edd026,False
632,b38e285e-ee5f-4b93-8542-874a0bcd2b01,False
633,4fdd0a98-4a0a-4b50-b170-72e7e936cae9,False
634,fa60ab35-f86b-40ad-8789-3ddcdb34f924,False
635,5b2c4040-96fc-4bd6-a6cf-4888159d07e5,False
636,f3182fab-cb74-4487-82eb-01c8ed9cc58a,False
637,6f4d897d-4eef-4bae-b128-718c09995b1c,False
638,acb5bcf7-b3f4-49a9-a6fb-02d44b501a5c,False
639,4721817d-fd06-4f62-9a7d-e7a5a751464f,False
640,f261a556-592b-4849-b805-a990b7e96dd6,False
641,cdad4837-681f-4075-8dcc-0a7173505e23,False
642,4c473394-296d-41d3-8764-10ec990d1607,False
643,d76600ca-bed5-46df-9ba3-060a4cd05955,False
644,03ddd814-27d5-4573-88da-a08c2f23b4aa,False
645,90f79402-0a45-42d8-8e59-b0fc5235dddf,False
646,1ed02a6a-3d3d-4ae8-b97e-8633d4edfc75,False
647,09644707-20dd-4a75-a4f0-c8a6dcc2da55,False
648,5e68d66d-3d83-4ae8-a548-b6d091297c37,False
649,885d3061-4922-490e-81f8-fdaabee29389,False
650,275d5049-b63b-4134-b2b5-0f66945473aa,False
651,d3d71419-f617-463d-9fda-557bf687fcbd,False
652,65a386a2-ac6c-417d-a16c-b72b471b59c1,False
653,3137d460-96c0-442c-b1cd-a3932cb156fa,False
654,c7f02a91-e89e-4d38-8d4b-51e30f83da63,False
655,b2aa3869-6af6-4783-ba5a-1450d8a8cec5,False
656,bfff45c7-bb2c-4793-89a0-e57a99cbed70,False
657,329f5a74-93ec-48de-a569-cf40a386f712,False
658,a0fb8841-b363-4401-a03f-502eb4180aa3,False
659,c2dc6651-5adb-4464-b696-63dadc38d9ea,False
660,3f25b4d1-4e24-4117-9c90-556131b0b204,False
661,96b5ba68-dc65-4823-9b39-823a456ff1ad,False
662,3b6e1209-bed1-430e-95ec-8cbfc7207554,False
663,94291474-f8ac-42b6-8951-9bf3028c4a37,False
664,5de76e42-c29f-46a5-8620-51626d35cc59,False
665,58629654-0d5a-49c7-b193-d4f88aa0e1e6,False
666,4f3e74d5-bde8-48c6-a288-58dd274b5e54,False
667,595ad386-92af-4e82-8a2a-e5d06bf899c0,False
668,d7298be7-7eb3-465d-9f24-0b1b40d20c47,False
669,a071cf9a-e88a-4be6-a91a-997d60ad5a75,False
670,64e8164f-2ab5-47e9-bbf4-4840e96d6013,False
671,d868ed14-0585-4aea-877e-2d88ba665b88,False
672,3c06b93f-051c-4d19-b297-b9d910cf61a5,False
673,2b995f49-eaed-4a96-ad33-1dbf9993f4bb,False
674,9b48bb82-6c63-4838-9e0a-37b7eeb81ce9,False
675,f1cd36cc-d3e0-4a38-8228-7b105ad398c1,False
676,bd24ce7c-b65d-493c-8de4-63d536102e7b,False
677,a13ba5b8-f57b-4af7-9a91-eb5636878884,False
678,a3637709-e817-48a1-a54d-c2a97593528e,False
679,9119c8d3-9894-4a88-9420-a6fa8ea05a0e,False
680,d8968732-86df-4e09-9dd5-3e546bedd3d7,False
681,aadfe188-d665-4fc5-b343-95faebb2c4da,False
682,f4ab97a9-23a7-4539-9f89-9b46f96e4d1d,False
683,e917c9f4-771a-436a-ab25-488b63afcb70,False
684,18f5209e-64d9-4732-b9e0-888c050156d6,False
685,3000d185-644c-4acb-9a16-b7ef281e9893,False
686,27e14259-a62e-49c4-9c29-2777601b2bc6,False
687,8c1cb820-88b9-4129-af45-c42d7427cf7a,False
688,bd6a64e6-c844-4567-8d74-07619b8ecd9f,False
689,7771f1ff-2f49-4a95-93ab-bb1620884d22,False
690,5a6a9e70-1c75-4554-a12e-443607fc3b99,False
691,d2666db3-347b-4c3a-be8f-171a38ce8f6d,False
692,88609a30-7fac-4049-8f6f-6663440184ab,False
693,683d47d4-334c-4d17-b698-a72fda1190fc,False
694,7a94d14b-8032-4106-a6db-82485f4dd2d0,False
695,31d46ef7-d6b2-4c7e-b622-e0fbb299805c,False
696,faf44997-b139-4079-afe0-464d4f4cf543,False
697,f2872312-7217-46db-946a-a20bb67d5114,False
698,d6fc8713-d5f5-420e-856d-4eddcee4d49a,False
699,5a70e809-8fd1-406a-814a-4c80f5b91f13,False
700,450875b4-c146-4534-8234-a42a731f0689,False
701,024113d9-245e-4b67-afdb-9a7213d94446,False
702,58dc33c6-8655-47a3-8395-71cdd21b291a,False
703,5b232d42-4c97-4e6b-9c16-8b1b543e3721,False
704,ad7f31db-6905-4bb9-81fc-15d457581eac,False
705,c3f58136-2198-4a39-bde0-e2a8cf112a56,False
706,235c896a-e118-47db-a25a-bdddb871eb88,False
707,32a02919-620e-4e56-807f-df56c05ee846,False
708,7aac545c-c1af-405b-879c-7d821a31af66,False
709,ad01f0ec-b96f-4cbd-8d2f-1146495d5c1f,False
710,dd054896-faf2-4dcf-83d8-f84e50d54575,False
711,395ff5da-168c-48c4-b864-55c25fd1f18c,False
712,c05d0fdb-46d9-456b-bdf9-89b9994703db,False
713,a29b77b3-c456-4f2f-ace0-41a0890e0a72,False
714,a1aca10b-8a7c-49ae-966f-720fc847e27e,False
715,14d83ebb-669b-48cf-82f7-1bfeb73d82b2,False
716,2e3fb5e2-9128-4c96-b17e-8638de2b955d,False
717,2e2ffbcf-c878-4ac3-9513-8c683295d506,False
718,b99e9741-7f70-4971-8a0d-0cfa776f226d,False
719,519da51c-47b5-4373-8609-68e60c3f0a2b,False
720,d2da013e-fe7f-4252-8da8-efbe03b3bffa,False
721,c1035fd1-d29d-44f8-b502-45afe18602d3,False
722,730fa266-8099-4373-9ad6-b4cda94dd302,False
723,2f653f81-07d9-4956-be39-efa1706a7f2e,False
724,8c9859f1-ae3e-4854-adf3-8e8a7f7baefa,False
725,c4db8bbb-942b-4bfb-9e6d-107d58b52480,False
726,c4603468-1d75-4b5e-ab4d-059d2f5dd42b,False
727,33a29a0e-298f-4ef5-a246-a253b8d919a5,False
728,889662bf-c226-43c3-98c0-df7a2ee4d762,False
729,29c7cc72-e012-4152-844f-9bebc9ab0477,False
730,2c1c8bbe-411d-4b94-8ef6-5d066c037cda,False
731,ac558f52-d121-4e73-8c22-119eb8373c9b,False
732,e16d2312-f475-4fe1-af94-83143ff3892e,False
733,8e542269-6f6c-4f0f-a37f-74b7702b7c20,False
734,d37fd119-fa8d-433b-aab1-360b32646c99,False
735,3290a2fe-cf97-43ad-a451-398fb6c6e6f9,False
736,18ea2da0-3034-4f2b-a1b7-a58991b8e448,False
737,67bcb7af-11c2-4ceb-b9dd-978306704cb4,False
738,bd360f86-617e-4e60-a325-35942fd97732,False
739,c135f2ae-3e6b-419d-936d-9d35995cf3c7,False
740,f849dfda-48ac-42f2-9fbe-9a9c4708525f,False
741,03b78381-f30f-4eb6-aba8-2b8fe60be1ec,False
742,e7a86a29-b04f-4b7d-8702-eec081002aa9,False
743,715d4e82-3766-437c-b8e5-572e2aed977d,False
744,bd7df8ae-d73d-4337-8f32-8f84a1258a1f,False
745,e5c80b7a-8184-4369-9138-f34793dbe2b6,False
746,76044812-6acf-40a1-831b-2984c3209544,False
747,f2ab26fb-a175-48a7-a750-1a337ec28a67,False
748,8912ab0f-588f-49aa-b015-05161a4e6593,False
749,0c3bb4e0-65bb-4781-8d08-01e73149b712,False
750,6e7dc1e6-d4c4-4ab6-a686-57ba5c1c0b85,False
751,fc17ee2d-5339-4b77-abbe-345d34fdc6e9,False
752,627b93a7-f3e2-46f0-8eb9-8d01a5f3c187,False
753,cf91921d-dbd8-49bb-809d-11bf82da5ef3,False
754,199df745-e972-4d6e-acd3-5ae5c3c9088f,False
755,210aaf5d-80d0-468d-916e-084a73df0d23,False
756,54ec5fb4-a7ea-40f2-87b8-2ac58bee975b,False
757,cc27aea0-7b6d-44c4-8493-368e62e04fcb,False
758,63626a34-51cb-4ad6-8f44-6207b2ae5583,False
759,67876d19-c8a8-4f2a-be89-f8cdbda2fc38,False
760,8eb68196-da9a-40b0-bfd7-1188145a3297,False
761,e8cef25e-cf1c-4dc3-93f6-759a1dd54c1e,False
762,30035faa-7197-4dae-b2ea-5bdec9c44f8d,False
763,d3de00c4-908e-498d-8bdd-0862ebe5a1c1,False
764,5498b67b-4c6b-4407-8b2f-cee301609d2b,False
765,47349a96-e21f-41a5-924d-691a9d822e67,False
766,b847ca52-a21a-4c88-a97d-f500a3fea0bc,False
767,9a7618b9-bbc2-4e7e-9885-35f8fd7b62f7,False
768,884d68ab-80df-45e6-876c-32c61874a95c,False
769,b83e6654-eeb2-4647-b9d5-9687895c8f1d,False
770,cbb1456a-1936-4477-9244-2012c7c57d09,False
771,2d6c4826-7b4e-4740-826c-6b33980cc8dc,False
772,ce0d6f4d-c0c7-4f8a-9760-1f0785519193,False
773,65dd0ac3-3d95-48e0-9235-4e8f15ce140c,False
774,60fd723f-c876-41bc-acc4-f0509a2f9090,False
775,56f40d06-8be7-4da2-b589-a49012fdd261,False
776,879a7422-dbee-4754-91dc-1b8372a56f25,False
777,83ff1933-4f71-4054-ac3a-548a089a33a4,False
778,16ce8961-e9e9-4805-9a05-25395578bb1d,False
779,e24e83fc-d526-4218-b71b-3e52b90bc95c,False
780,a8bb8bf9-f3b2-439a-b568-cbf31a790bb7,False
781,4ddb40dc-89c4-4769-90ca-7ad0caa07a4a,False
782,6d3a962f-87d8-4d2d-901a-4c06cc1f264b,False
783,e8665080-c9aa-472a-9821-47bbfbee8bfd,False
784,8955c322-cf66-4a2c-bc82-1c0a0612ac9c,False
785,1b32882a-1379-4d9b-82c2-53cca8528f94,False
786,de1e15e0-b70c-4aca-9dff-fdd2974ee0a3,False
787,82ddbfda-cf82-44fb-af46-3602cec864e3,False
788,d20880ba-c9b9-410b-ae2b-24ee473b716d,False
789,12305c6b-db79-4ac9-afb9-d4e7fc3670b7,False
790,80561888-d9bf-423c-99ba-dd108088c059,False
791,3a6ae11c-7655-42f6-bca9-d712abe902f5,False
792,ef5ae4a1-5b3a-47b9-ab99-e8814dd744e0,False
793,3cc32c50-8f2c-4c7d-9d46-e6299b0519f9,False
794,2b0ea250-28b3-4875-8fd3-c8eb381157b1,False
795,64084be8-422e-45f9-959f-c322ae294f59,False
796,09b53fab-db2e-4cc6-a666-9ef59b2c9a4a,False
797,0f6cedd8-4356-4fd9-9da6-6fa25206773b,False
798,c6b82ac3-9fd0-4b3f-a292-029e6025f373,False
799,e05c5cac-b2fd-4b97-a5d5-8c2d54a12a3c,False
800,e3304f76-a99c-4462-82f6-ee640269360f,False
801,25b02001-4cf2-40b7-bd2d-6051ec4c6f47,False
802,3a89294f-bfdd-4f98-af6e-386fd1d6c0b2,False
803,5270d758-5b5d-4560-9c0a-638e0c43ada6,False
804,3d589af3-bede-4288-a751-0d753ce5f2cc,False
805,324ce92d-ccbc-4773-adf8-25aeca980a6c,False
806,3b1212f4-f7dd-4663-9526-7554fec1ff92,False
807,0563e88b-ba68-414f-9fd2-3c87c63ba71c,False
808,98df1e7a-4f68-4be0-a345-5908b8d69a6b,False
809,0d3b259a-9e0d-4443-9b8d-98be2f3ac4df,False
810,745fb82d-3827-4fe0-9572-eb5624cdc0d5,False
811,08e418bd-5698-45b4-bddf-56a281b39ebc,False
812,15224799-1bb5-4aa0-8bab-1b3db38d8a86,False
813,7b1f812f-b971-425d-b0e8-e5e9331abfec,False
814,1cb19f46-c73e-4cb3-a50e-776266e92b03,False
815,ce6c3f2c-1552-49a4-8b18-5b7f45362a6d,False
816,5ebcc928-a405-49e7-adcb-0d8ecf5211c2,False
817,8972ec1c-ab58-46fc-9e30-61a6e7212b32,False
818,fa66bce8-fd66-46db-9b67-11db8476b657,False
819,f017c489-4b4b-47dc-8c79-3eead99c6294,False
820,e6cd6134-4f8b-4a67-bbd4-ebcb476b3eb8,False
821,2588dde4-9348-41dd-813b-9b8f77d0c461,False
822,962064a4-9bac-40ed-b172-b5f35d3fd591,False
823,5e5b679a-1b75-488e-8436-cb82db22cb93,False
824,98317e0a-cb4a-48be-b406-f8d7d38a4c23,False
825,e32ed3e1-1d06-4a3d-9a21-d956f3135d34,False
826,095cfaa7-2c33-4389-b913-aeaf6c61d712,False
827,b49c238f-4713-4aca-9aa5-a0f6c6f6a5bc,False
828,b2380bc6-9c4a-41bf-8861-263b63983615,False
829,21358c23-6f25-4326-934e-e922acbaff41,False
830,67e3b896-3bbf-44b0-a9a3-586a3532a13b,False
831,5f0baf47-2151-46f8-8d08-fa8b184695b2,False
832,a3c89f83-ccf6-4055-8306-83700799a046,False
833,89f6d872-ecd3-4528-a18c-42af907f5932,False
834,90f9a046-bd42-4b5d-a747-ceed51fa9d75,False
835,47cace7c-9713-451b-8af0-30f2980abf69,False
836,e386c06c-a131-4e7a-80c1-30027768b0e0,False
837,54c4000b-d02c-49f1-97ab-f829e628b9a8,False
838,01791b58-5cb3-4cd5-93e7-7f4433d52954,False
839,d3ac2bdc-3279-4413-93a1-2d1891626fb6,False
840,8e435b42-2be2-45ed-88d8-e4cd7a268420,False
841,5d4dd5d3-4506-444c-aa08-2768edb9ef87,False
842,494badfc-09d0-43dc-89cd-701d26ae9196,False
843,e38c9002-74cf-4f06-8013-7e0f2273fed0,False
844,6da5cd5a-2f71-4878-8498-12c6f96783f8,False
845,27ef736c-cc46-4869-b78b-110a847db22d,False
846,8ddd0507-660f-4a54-bfbc-6ce98cf779f2,False
847,cc311c5a-4ff8-4ef2-be95-2412436bb499,False
848,f6d245aa-af7e-4a3f-8824-b0b154c2406a,False
849,bec5b790-854b-42f0-ac6b-6a4da8172ea0,False
850,8de9a8ea-a25e-4e24-a574-e5e6dc6fe297,False
851,ebeafa67-560b-4984-9d18-6f147bf6c407,False
852,b3c3a9c5-8f6b-430a-98d0-83ac6e8b46b6,False
853,3e402ba5-3da1-40d6-b5e9-115cfa1e5a68,False
854,88980202-1307-4e2f-9ebc-6236d997d252,False
855,17ee9199-7b12-4ae8-a32a-fa13c2c520a7,False
856,9097f675-e58f-4208-afb1-c9e40a243a77,False
857,b4d89c52-378f-4b11-ada5-0825e3df2b19,False
